====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 2400 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     4.E+05 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Total Target Vacancies     = 27 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
304000.E+00  3102.50E-08  6292.10E-08  
308000.E+00  3364.00E-08  6930.49E-08  
312000.E+00  3658.50E-08  7959.39E-08  
316000.E+00  4176.50E-08  8441.06E-08  
320000.E+00  4712.50E-08  8332.27E-08  
324000.E+00  5668.00E-08  9216.85E-08  
328000.E+00  7249.00E-08  1119.49E-07  
332000.E+00  1038.05E-07  1360.21E-07  
336000.E+00  1546.30E-07  1918.30E-07  
340000.E+00  2295.40E-07  2383.60E-07  
344000.E+00  2926.20E-07  2570.80E-07  
348000.E+00  2967.50E-07  2394.66E-07  
352000.E+00  2326.55E-07  1677.84E-07  
356000.E+00  1387.15E-07  9554.62E-08  
360000.E+00  6090.00E-08  4169.76E-08  
364000.E+00  1867.50E-08  1141.32E-08  
368000.E+00  4870.00E-09  2688.99E-09  
372000.E+00  8900.00E-10  3743.76E-10  
376000.E+00  5000.00E-11  2677.84E-11  
380000.E+00  0000.00E+00  0000.00E+00  
384000.E+00  0000.00E+00  0000.00E+00  
388000.E+00  0000.00E+00  0000.00E+00  
392000.E+00  0000.00E+00  0000.00E+00  
396000.E+00  0000.00E+00  0000.00E+00  
400000.E+00  0000.00E+00  0000.00E+00  

 To convert to Energy Lost - multiply by Average Binding Energy =  29.09761458333333075  eV/Vacancy
