====== pysrim run =======
        SRIM-2013.00
==========================================
    Ion and Target VACANCY production     
  See SRIM Outputs\TDATA.txt for calc. details
==========================================
--------------------------------------------------------------------
    Recoil/Damage Calculations made with Kinchin-Pease Estimates    
--------------------------------------------------------------------
 See file :  SRIM Outputs\TDATA.txt for calculation data
 Ion    =  H   Energy = 2400 keV
============= TARGET MATERIAL ======================================
Layer  1 : None
Layer Width =     4.E+05 A ;
  Layer # 1- Density = 7.403E22 atoms/cm3 = 6.3 g/cm3
  Layer # 1-  Y = 7.69 Atomic Percent = 13.3 Mass Percent
  Layer # 1- Ba = 15.3 Atomic Percent = 41.2 Mass Percent
  Layer # 1- Cu = 23.0 Atomic Percent = 28.6 Mass Percent
  Layer # 1-  O = 53.8 Atomic Percent = 16.8 Mass Percent
====================================================================
 Total Ions calculated =50000.00
 Total Target Vacancies     = 27 /Ion

==========================================================
  Table Units are  >>>> Vacancies/(Angstrom-Ion)  <<<<  
304000.E+00  3128.00E-08  6278.99E-08  
308000.E+00  3359.50E-08  7187.31E-08  
312000.E+00  3721.00E-08  6753.94E-08  
316000.E+00  4180.50E-08  8071.64E-08  
320000.E+00  4906.00E-08  9479.73E-08  
324000.E+00  5755.50E-08  1079.12E-07  
328000.E+00  7128.50E-08  1239.44E-07  
332000.E+00  1027.40E-07  1544.79E-07  
336000.E+00  1552.60E-07  1872.65E-07  
340000.E+00  2271.80E-07  2414.87E-07  
344000.E+00  2917.55E-07  2521.57E-07  
348000.E+00  2968.05E-07  2375.77E-07  
352000.E+00  2324.10E-07  1636.46E-07  
356000.E+00  1345.10E-07  8849.10E-08  
360000.E+00  5992.50E-08  3665.30E-08  
364000.E+00  1878.00E-08  1138.50E-08  
368000.E+00  4740.00E-09  2647.47E-09  
372000.E+00  8050.00E-10  4155.81E-10  
376000.E+00  9500.00E-11  2066.42E-10  
380000.E+00  3500.00E-11  2671.89E-12  
384000.E+00  0000.00E+00  0000.00E+00  
388000.E+00  0000.00E+00  0000.00E+00  
392000.E+00  0000.00E+00  0000.00E+00  
396000.E+00  0000.00E+00  0000.00E+00  
400000.E+00  0000.00E+00  0000.00E+00  

 To convert to Energy Lost - multiply by Average Binding Energy =  29.09761458333333075  eV/Vacancy
